Transaction_Date,SKU,Unit_Qty_Sold
2022-09-13 18:40:00,BIO-BA-32OZ,1
2022-09-13 12:43:00,BIO-PS-5LB,1
2022-09-13 16:15:00,CHL-BA-32OZ,1
2022-09-13 15:09:00,BIO-PS-1LB,3
2022-09-13 14:35:00,HTH-CA-32OZ,1
2022-09-13 15:48:00,HTH-CT-11LB,1
2022-09-13 15:37:00,BIO-PS-1LB,1
2022-09-13 11:46:00,CHL-BA-32OZ,4
2022-09-13 16:56:00,HTH-CA-32OZ,1
2022-09-13 18:33:00,BIO-LS-1GAL,1
2022-09-14 17:53:00,BIO-PS-17LB,1
2022-09-14 12:55:00,BIO-CT-25LB,1
2022-09-14 17:05:00,BIO-CT-25LB,3
2022-09-14 10:54:00,CHL-BA-32OZ,2
2022-09-14 16:27:00,HTH-CT-11LB,1
2022-09-14 15:10:00,BIO-LS-1GAL,1
2022-09-14 16:31:00,CHL-CT-21LB,1
2022-09-14 15:16:00,BIO-PS-5LB,1
2022-09-14 15:50:00,HTH-CA-32OZ,1
2022-09-14 16:24:00,HTH-CA-32OZ,3
2022-09-14 17:05:00,BIO-PS-17LB,1
2022-09-14 08:18:00,BIO-BA-32OZ,1
2022-09-14 08:28:00,CHL-MA-32OZ,1
2022-09-14 14:45:00,BIO-PS-1LB,1
2022-09-14 10:38:00,INT-AI-11LB,1
2022-09-14 14:55:00,BIO-BA-32OZ,1
2022-09-14 17:50:00,BIO-PS-1LB,1
2022-09-14 14:20:00,CHL-CT-21LB,1
2022-09-14 10:53:00,CHL-PU-5LB,3
2022-09-14 12:06:00,BIO-PS-17LB,2
2022-09-14 13:31:00,HTH-CT-11LB,4
2022-09-14 11:04:00,BIO-PS-1LB,1
2022-09-14 18:32:00,BIO-LS-1GAL,2
2022-09-14 08:09:00,BIO-PS-5LB,1
2022-09-14 08:18:00,HTH-MA-1GAL,1
2022-09-14 08:16:00,HTH-CT-11LB,1
2022-09-14 09:45:00,AQU-CT-1LB,1
2022-09-15 08:29:00,HTH-CT-11LB,4
2022-09-15 09:36:00,BIO-PS-5LB,1
2022-09-15 09:08:00,BIO-PS-17LB,1
2022-09-15 17:49:00,BIO-PS-1LB,3
2022-09-15 12:15:00,CHL-CT-21LB,3
2022-09-15 11:29:00,BIO-LS-1GAL,1
2022-09-15 08:59:00,BIO-PS-17LB,1
2022-09-15 10:27:00,BIO-PS-1LB,2
2022-09-15 13:28:00,CHL-MA-32OZ,2
2022-09-15 16:59:00,BIO-BA-32OZ,1
2022-09-15 09:18:00,HTH-CT-11LB,1
2022-09-15 17:25:00,BIO-PS-17LB,1
2022-09-15 11:51:00,CHL-CT-21LB,2
2022-09-15 13:20:00,BIO-LS-1GAL,1
2022-09-15 08:05:00,BIO-CT-25LB,2
2022-09-15 17:13:00,AQU-AI-5LB,1
2022-09-15 13:13:00,HTH-CA-32OZ,1
2022-09-15 09:42:00,BIO-PS-1LB,2
2022-09-15 09:01:00,BIO-PS-1LB,2
2022-09-15 09:46:00,HTH-CA-32OZ,1
2022-09-15 13:32:00,BIO-PS-5LB,3
2022-09-15 12:23:00,BIO-BA-32OZ,3
2022-09-16 14:28:00,BIO-PS-5LB,1
2022-09-16 11:56:00,BIO-PS-1LB,1
2022-09-16 09:52:00,BIO-LS-1GAL,1
2022-09-16 11:30:00,BIO-CT-25LB,3
2022-09-16 08:44:00,BIO-BA-32OZ,2
2022-09-16 08:46:00,CHL-MA-32OZ,1
2022-09-16 09:42:00,BIO-PS-1LB,1
2022-09-16 15:17:00,CHL-BA-32OZ,2
2022-09-16 17:12:00,HTH-CT-11LB,3
2022-09-16 09:57:00,CHL-MA-32OZ,1
2022-09-16 15:23:00,HTH-CT-11LB,4
2022-09-16 14:01:00,AQU-CT-1LB,1
2022-09-16 15:14:00,BIO-LS-1GAL,1
2022-09-16 08:11:00,HTH-CA-32OZ,1
2022-09-16 09:45:00,CHL-MA-32OZ,3
2022-09-16 15:13:00,CHL-MA-32OZ,3
2022-09-16 15:13:00,BIO-PS-5LB,1
2022-09-16 11:53:00,BIO-PS-5LB,2
2022-09-16 17:30:00,HTH-MA-1GAL,1
2022-09-16 18:42:00,CHL-CT-21LB,1
2022-09-16 08:05:00,AQU-CT-1LB,1
2022-09-16 08:06:00,CHL-MA-32OZ,1
2022-09-16 18:56:00,BIO-PS-17LB,1
2022-09-16 12:36:00,BIO-PS-1LB,1
2022-09-17 10:26:00,BIO-PS-17LB,1
2022-09-17 10:04:00,CHL-BA-32OZ,1
2022-09-17 16:39:00,BIO-BA-32OZ,2
2022-09-17 10:58:00,CHL-PS-25LB,1
2022-09-17 10:46:00,BIO-BA-32OZ,1
2022-09-17 18:57:00,AQU-CT-1LB,2
2022-09-17 12:00:00,BIO-PS-1LB,1
2022-09-17 08:26:00,HTH-CA-32OZ,2
2022-09-17 09:13:00,BIO-BA-32OZ,1
2022-09-17 16:24:00,BIO-BA-32OZ,1
2022-09-17 13:17:00,BIO-LS-1GAL,1
2022-09-17 17:27:00,BIO-PS-17LB,2
2022-09-18 14:03:00,AQU-CT-1LB,1
2022-09-18 10:58:00,CHL-BA-32OZ,1
2022-09-18 18:20:00,HTH-CA-32OZ,2
2022-09-18 09:17:00,BIO-LS-1GAL,4
2022-09-18 11:21:00,BIO-PS-5LB,1
2022-09-18 16:46:00,AQU-AI-5LB,1
2022-09-18 08:53:00,CHL-PS-25LB,1
2022-09-18 12:53:00,CHL-MA-32OZ,1
2022-09-18 15:05:00,CHL-MA-32OZ,1
2022-09-18 09:53:00,BIO-BA-32OZ,1
2022-09-18 16:45:00,BIO-CT-25LB,1
2022-09-18 08:50:00,BIO-LS-1GAL,1
2022-09-18 08:19:00,CHL-CT-21LB,2
2022-09-18 13:03:00,HTH-CA-32OZ,1
2022-09-18 09:57:00,BIO-LS-1GAL,3
2022-09-18 13:47:00,BIO-BA-32OZ,1
2022-09-18 11:59:00,CHL-BA-32OZ,1
2022-09-18 09:45:00,BIO-PS-17LB,1
2022-09-18 09:36:00,CHL-BA-32OZ,2
2022-09-18 13:39:00,BIO-BA-32OZ,1
2022-09-18 18:26:00,HTH-CT-11LB,1
2022-09-18 08:53:00,CHL-BA-32OZ,1
2022-09-18 10:30:00,BIO-CT-25LB,2
2022-09-18 14:38:00,HTH-CA-32OZ,1
2022-09-19 11:51:00,BIO-PS-5LB,1
2022-09-19 12:50:00,BIO-CT-25LB,1
2022-09-19 15:31:00,BIO-PS-17LB,4
2022-09-19 17:27:00,AQU-CT-1LB,1
2022-09-19 14:03:00,BIO-PS-1LB,1
2022-09-19 13:16:00,BIO-LS-1GAL,1
2022-09-19 16:53:00,CHL-CT-21LB,4
2022-09-19 13:24:00,CHL-PS-25LB,1
2022-09-19 10:20:00,AQU-CT-1LB,1
2022-09-19 15:22:00,BIO-PS-1LB,1
2022-09-19 08:53:00,BIO-PS-17LB,1
2022-09-19 12:10:00,HTH-CT-11LB,1
2022-09-19 10:19:00,AQU-CT-1LB,1
2022-09-19 14:55:00,HTH-CT-11LB,1
2022-09-19 12:48:00,CHL-PS-25LB,2
2022-09-19 08:24:00,CHL-MA-32OZ,2
2022-09-19 17:56:00,BIO-CT-25LB,2
2022-09-19 12:42:00,BIO-PS-5LB,1
2022-09-19 16:26:00,BIO-PS-5LB,2
2022-09-19 09:49:00,CHL-CT-21LB,2
2022-09-19 15:21:00,CHL-MA-32OZ,1
2022-09-19 12:56:00,CHL-CT-21LB,1
2022-09-19 09:47:00,CHL-CT-21LB,1
2022-09-20 16:10:00,CHL-MA-32OZ,1
2022-09-20 15:49:00,BIO-BA-32OZ,3
2022-09-20 15:06:00,CHL-BA-32OZ,1
2022-09-20 09:19:00,BIO-CT-25LB,2
2022-09-20 16:35:00,INT-AI-11LB,1
2022-09-20 09:24:00,BIO-LS-1GAL,2
2022-09-20 08:23:00,AQU-CT-1LB,1
2022-09-20 16:01:00,BIO-PS-5LB,2
2022-09-20 09:36:00,CHL-BA-32OZ,1
2022-09-20 15:42:00,HTH-CA-32OZ,3
2022-09-20 13:22:00,CHL-MA-32OZ,1
2022-09-20 15:02:00,HTH-CA-32OZ,1
2022-09-20 16:10:00,BIO-LS-1GAL,3
2022-09-20 14:31:00,CHL-CT-21LB,1
2022-09-20 16:24:00,CHL-MA-32OZ,1
2022-09-20 13:56:00,BIO-BA-32OZ,1
2022-09-20 08:16:00,CHL-MA-32OZ,1
2022-09-20 12:46:00,CHL-PS-25LB,1
2022-09-20 12:05:00,CHL-PS-25LB,2
2022-09-20 12:57:00,CHL-BA-32OZ,1
2022-09-20 12:47:00,CHL-PS-25LB,1
2022-09-20 10:39:00,AQU-CT-1LB,1
2022-09-20 12:49:00,BIO-PS-17LB,2
2022-09-20 10:47:00,BIO-BA-32OZ,1
2022-09-20 14:31:00,CHL-PS-25LB,2
2022-09-20 18:01:00,BIO-BA-32OZ,1
2022-09-20 16:34:00,BIO-BA-32OZ,1
2022-09-20 08:44:00,BIO-CT-25LB,1
2022-09-20 13:54:00,HTH-PD-2LB,1
2022-09-20 08:04:00,CHL-BA-32OZ,1
2022-09-21 13:52:00,BIO-LS-1GAL,2
2022-09-21 09:14:00,INT-AI-11LB,4
2022-09-21 15:42:00,CHL-MA-32OZ,2
2022-09-21 16:42:00,AQU-AI-5LB,1
2022-09-21 14:49:00,BIO-PS-17LB,1
2022-09-21 10:26:00,CHL-CT-21LB,4
2022-09-21 16:16:00,BIO-CT-25LB,1
2022-09-21 17:28:00,CHL-MA-32OZ,3
2022-09-21 08:18:00,CHL-BA-32OZ,3
2022-09-21 10:16:00,BIO-PS-17LB,1
2022-09-21 09:26:00,AQU-CT-1LB,1
2022-09-21 17:42:00,CHL-PS-25LB,3
2022-09-21 16:07:00,HTH-CT-11LB,1
2022-09-21 12:09:00,CHL-PS-25LB,4
2022-09-21 08:28:00,BIO-CT-25LB,1
2022-09-21 14:42:00,CHL-PS-25LB,4
2022-09-21 16:05:00,INT-AI-11LB,1
2022-09-21 15:41:00,BIO-CT-25LB,3
2022-09-21 08:02:00,HTH-CA-32OZ,3
2022-09-21 14:34:00,HTH-CT-11LB,4
2022-09-21 09:57:00,CHL-CT-21LB,1
2022-09-21 12:14:00,BIO-PS-5LB,1
2022-09-21 14:23:00,HTH-CA-32OZ,1
2022-09-21 17:30:00,CHL-CT-21LB,1
2022-09-21 10:42:00,AQU-AI-5LB,1
2022-09-21 11:38:00,BIO-PS-5LB,1
2022-09-21 18:50:00,HTH-CA-32OZ,1
2022-09-21 15:25:00,BIO-PS-1LB,1
2022-09-21 14:47:00,BIO-BA-32OZ,3
2022-09-21 09:43:00,BIO-PS-1LB,1
2022-09-21 08:20:00,BIO-PS-1LB,3
2022-09-21 12:07:00,BIO-PS-5LB,1
2022-09-22 15:50:00,CHL-BA-32OZ,1
2022-09-22 09:20:00,CHL-MA-32OZ,1
2022-09-22 08:01:00,HTH-CA-32OZ,1
2022-09-22 15:27:00,BIO-CT-25LB,2
2022-09-22 08:05:00,BIO-CT-25LB,1
2022-09-22 15:22:00,BIO-PS-17LB,4
2022-09-22 09:45:00,HTH-CA-32OZ,1
2022-09-22 16:56:00,CHL-BA-32OZ,1
2022-09-22 08:00:00,BIO-PS-1LB,1
2022-09-22 15:58:00,HTH-CT-11LB,2
2022-09-22 15:35:00,BIO-PS-17LB,1
2022-09-22 12:11:00,BIO-PS-5LB,1
2022-09-22 16:18:00,CHL-PS-25LB,1
2022-09-22 13:23:00,CHL-PS-25LB,1
2022-09-22 15:27:00,BIO-LS-1GAL,1
2022-09-22 09:33:00,HTH-CT-11LB,1
2022-09-22 18:27:00,HTH-CT-11LB,2
2022-09-22 15:30:00,BIO-PS-5LB,3
2022-09-22 08:27:00,BIO-LS-1GAL,1
2022-09-22 14:31:00,CHL-PS-25LB,1
2022-09-22 10:44:00,BIO-CT-25LB,1
2022-09-22 09:38:00,CHL-MA-32OZ,2
2022-09-22 10:51:00,HTH-CT-11LB,1
2022-09-22 10:35:00,BIO-CT-25LB,1
2022-09-22 11:19:00,BIO-PS-5LB,1
2022-09-23 17:55:00,BIO-PS-5LB,1
2022-09-23 09:16:00,CHL-CT-21LB,1
2022-09-23 11:00:00,BIO-PS-5LB,1
2022-09-23 18:37:00,BIO-PS-5LB,1
2022-09-23 10:07:00,AQU-CT-1LB,1
2022-09-23 13:10:00,CHL-PS-25LB,1
2022-09-23 15:11:00,AQU-CT-1LB,1
2022-09-23 13:39:00,CHL-PS-25LB,1
2022-09-23 15:34:00,BIO-PS-5LB,2
2022-09-23 11:12:00,CHL-BA-32OZ,1
2022-09-23 14:53:00,BIO-PS-17LB,1
2022-09-23 15:58:00,BIO-PS-5LB,1
2022-09-23 12:50:00,AQU-CT-1LB,1
2022-09-23 08:57:00,BIO-BA-32OZ,4
2022-09-23 16:43:00,CHL-BA-32OZ,2
2022-09-23 17:06:00,CHL-PS-25LB,1
2022-09-23 10:43:00,BIO-PS-1LB,4
2022-09-23 08:22:00,CHL-BA-32OZ,1
2022-09-23 17:37:00,HTH-CA-32OZ,1
2022-09-23 12:51:00,AQU-CT-1LB,3
2022-09-23 12:44:00,CHL-PS-25LB,1
2022-09-23 15:40:00,AQU-CT-1LB,1
2022-09-23 14:37:00,HTH-CA-32OZ,3
2022-09-23 16:55:00,BIO-PS-17LB,1
2022-09-24 16:01:00,HTH-CT-11LB,2
2022-09-24 09:11:00,HTH-CA-32OZ,1
2022-09-24 18:49:00,BIO-PS-1LB,1
2022-09-24 10:21:00,HTH-CT-11LB,3
2022-09-24 14:51:00,BIO-CT-25LB,1
2022-09-24 10:03:00,HTH-CA-32OZ,1
2022-09-24 16:13:00,BIO-PS-17LB,1
2022-09-24 14:06:00,AQU-CHI-20LB,3
2022-09-24 08:55:00,CHL-BA-32OZ,1
2022-09-24 16:34:00,CHL-CT-21LB,1
2022-09-24 08:09:00,CHL-BA-32OZ,1
2022-09-24 13:31:00,BIO-PS-5LB,1
2022-09-24 18:02:00,BIO-CT-25LB,1
2022-09-24 09:54:00,BIO-PS-5LB,2
2022-09-24 14:55:00,CHL-MA-32OZ,2
2022-09-24 18:10:00,CHL-BA-32OZ,1
2022-09-24 08:47:00,HTH-PU-2LB,1
2022-09-24 18:25:00,BIO-PS-17LB,1
2022-09-24 11:29:00,AQU-CT-1LB,3
2022-09-24 08:14:00,HTH-CT-11LB,1
2022-09-24 13:59:00,HTH-MA-1GAL,1
2022-09-24 13:39:00,CHL-CT-21LB,1
2022-09-24 13:56:00,CHL-MA-32OZ,1
2022-09-24 17:06:00,BIO-PS-1LB,1
2022-09-24 13:07:00,HTH-PD-2LB,1
2022-09-24 14:28:00,CHL-PS-25LB,2
2022-09-24 14:48:00,CHL-MA-32OZ,1
2022-09-24 09:27:00,CHL-MA-32OZ,1
2022-09-24 14:09:00,AQU-CT-1LB,1
2022-09-24 17:25:00,BIO-LS-1GAL,1
2022-09-24 13:34:00,BIO-LS-1GAL,1
2022-09-24 14:59:00,CHL-BA-32OZ,1
2022-09-24 11:24:00,HTH-CT-11LB,1
2022-09-24 08:08:00,HTH-CT-11LB,3
2022-09-24 13:15:00,BIO-CT-25LB,2
2022-09-24 14:32:00,CHL-PS-25LB,1
2022-09-24 15:12:00,BIO-PS-5LB,1
2022-09-25 10:51:00,HTH-CA-32OZ,2
2022-09-25 08:39:00,HTH-CA-32OZ,3
2022-09-25 10:11:00,BIO-PS-1LB,3
2022-09-25 13:55:00,CHL-BA-32OZ,1
2022-09-25 12:23:00,CHL-BA-32OZ,1
2022-09-25 08:51:00,AQU-CT-1LB,1
2022-09-25 16:58:00,HTH-CT-11LB,1
2022-09-25 08:24:00,BIO-PS-5LB,2
2022-09-25 17:17:00,BIO-CT-25LB,1
2022-09-25 08:39:00,HTH-CT-11LB,3
2022-09-25 15:35:00,BIO-LS-1GAL,1
2022-09-25 15:52:00,HTH-CA-32OZ,1
2022-09-25 11:52:00,CHL-BA-32OZ,1
2022-09-25 18:55:00,CHL-CT-21LB,2
2022-09-25 16:31:00,AQU-CHI-20LB,2
2022-09-25 09:52:00,BIO-PS-17LB,1
2022-09-25 16:58:00,AQU-CT-1LB,2
2022-09-25 11:40:00,CHL-CT-21LB,3
2022-09-25 12:57:00,BIO-PS-1LB,1
2022-09-25 09:48:00,CHL-PS-25LB,2
2022-09-25 08:03:00,HTH-CT-11LB,1
2022-09-25 18:00:00,HTH-CA-32OZ,1
2022-09-25 14:24:00,CHL-PS-25LB,1
2022-09-26 13:34:00,AQU-CT-1LB,1
2022-09-26 12:32:00,CHL-BA-32OZ,4
2022-09-26 12:15:00,HTH-CA-32OZ,1
2022-09-26 17:14:00,HTH-CA-32OZ,1
2022-09-26 08:48:00,CHL-CT-21LB,1
2022-09-26 08:17:00,CHL-MA-32OZ,1
2022-09-26 14:03:00,BIO-BA-32OZ,1
2022-09-26 11:44:00,BIO-PS-1LB,1
2022-09-26 13:53:00,BIO-PS-1LB,2
2022-09-26 18:45:00,BIO-PS-17LB,1
2022-09-26 14:00:00,BIO-PS-5LB,1
2022-09-26 16:38:00,CHL-CT-21LB,1
2022-09-26 18:31:00,HTH-MA-1GAL,3
2022-09-26 08:24:00,BIO-LS-1GAL,1
2022-09-26 12:36:00,CHL-CT-21LB,2
2022-09-26 18:15:00,HTH-CT-11LB,1
2022-09-26 15:23:00,AQU-CT-1LB,2
2022-09-26 17:50:00,CHL-CT-21LB,2
2022-09-26 08:18:00,BIO-PS-1LB,3
2022-09-26 12:29:00,CHL-MA-32OZ,2
2022-09-26 17:03:00,BIO-PS-5LB,1
2022-09-26 18:53:00,CHL-AI-25LB,4
2022-09-26 13:47:00,CHL-PS-25LB,1
2022-09-26 16:52:00,BIO-PS-17LB,1
2022-09-26 11:03:00,BIO-PS-17LB,1
2022-09-26 12:30:00,BIO-CT-25LB,1
2022-09-26 08:08:00,AQU-CHI-20LB,1
2022-09-26 15:41:00,AQU-CT-1LB,3
2022-09-26 16:36:00,BIO-CT-25LB,1
2022-09-26 08:10:00,CHL-CT-21LB,1
2022-09-26 15:27:00,HTH-CA-32OZ,1
2022-09-26 12:23:00,AQU-CT-1LB,1
2022-09-27 09:12:00,CHL-CT-21LB,1
2022-09-27 08:43:00,BIO-PS-5LB,3
2022-09-27 08:20:00,CHL-BA-32OZ,1
2022-09-27 18:50:00,BIO-CT-25LB,1
2022-09-27 08:57:00,CHL-CT-21LB,2
2022-09-27 09:57:00,CHL-CT-21LB,1
2022-09-27 17:34:00,HTH-CT-11LB,2
2022-09-27 13:58:00,HTH-CA-32OZ,2
2022-09-27 15:21:00,CHL-PS-25LB,1
2022-09-27 12:30:00,CHL-MA-32OZ,1
2022-09-27 11:57:00,CHL-MA-32OZ,3
2022-09-27 16:32:00,BIO-PS-17LB,1
2022-09-27 08:34:00,BIO-CT-25LB,1
2022-09-27 12:11:00,HTH-MA-1GAL,1
2022-09-27 15:19:00,AQU-CT-1LB,4
2022-09-27 08:24:00,BIO-PS-17LB,1
2022-09-27 10:32:00,BIO-LS-1GAL,2
2022-09-27 10:32:00,BIO-LS-1GAL,1
2022-09-27 13:50:00,INT-PD-5LB,1
2022-09-27 08:28:00,HTH-CA-32OZ,1
2022-09-27 10:22:00,BIO-PS-17LB,2
2022-09-27 13:14:00,BIO-PS-1LB,1
2022-09-27 10:00:00,CHL-MA-32OZ,1
2022-09-27 13:44:00,CHL-BA-32OZ,1
2022-09-27 10:34:00,HTH-CA-32OZ,1
2022-09-27 13:04:00,CHL-MA-32OZ,1
2022-09-27 13:53:00,HTH-CA-32OZ,1
2022-09-27 13:57:00,AQU-CT-1LB,2
2022-09-27 08:07:00,BIO-BA-32OZ,1
2022-09-27 11:21:00,CHL-MA-32OZ,1
2022-09-27 10:16:00,HTH-CT-11LB,3
2022-09-28 15:05:00,BIO-PS-17LB,1
2022-09-28 09:51:00,HTH-CT-11LB,1
2022-09-28 15:35:00,AQU-CT-1LB,1
2022-09-28 16:30:00,CHL-PS-25LB,3
2022-09-28 18:48:00,HTH-CT-11LB,1
2022-09-28 13:00:00,CHL-BA-32OZ,4
2022-09-28 13:07:00,HTH-CT-11LB,1
2022-09-28 11:55:00,HTH-PU-2LB,1
2022-09-28 17:47:00,CHL-BA-32OZ,1
2022-09-28 09:56:00,BIO-S-1LB,1
2022-09-28 16:40:00,BIO-BA-32OZ,1
2022-09-28 12:05:00,CHL-BA-32OZ,1
2022-09-28 16:01:00,HTH-PU-2LB,1
2022-09-28 13:47:00,BIO-PS-1LB,1
2022-09-28 09:52:00,CHL-BA-32OZ,1
2022-09-28 12:06:00,HTH-CA-32OZ,1
2022-09-28 10:01:00,CHL-CT-21LB,1
2022-09-28 08:31:00,CHL-PS-25LB,1
2022-09-28 12:40:00,CHL-BA-32OZ,1
2022-09-28 08:17:00,CHL-PS-25LB,1
2022-09-28 13:04:00,BIO-BA-32OZ,1
2022-09-28 13:27:00,HTH-CT-11LB,3
2022-09-28 17:38:00,HTH-CA-32OZ,3
2022-09-28 11:13:00,BIO-CT-25LB,1
2022-09-29 10:30:00,CHL-BA-32OZ,1
2022-09-29 14:44:00,BIO-LS-1GAL,1
2022-09-29 17:09:00,BIO-PS-17LB,1
2022-09-29 14:35:00,BIO-LS-1GAL,2
2022-09-29 17:57:00,BIO-PS-1LB,1
2022-09-29 17:16:00,CHL-MA-32OZ,1
2022-09-29 15:14:00,HTH-MA-1GAL,1
2022-09-29 16:29:00,CHL-MA-32OZ,1
2022-09-29 17:12:00,BIO-PS-1LB,3
2022-09-29 08:36:00,HTH-PD-2LB,2
2022-09-29 10:43:00,HTH-CA-32OZ,1
2022-09-29 13:11:00,HTH-CA-32OZ,1
2022-09-29 11:38:00,HTH-CT-11LB,1
2022-09-29 08:24:00,CHL-PS-25LB,1
2022-09-29 08:23:00,BIO-LS-1GAL,1
2022-09-29 14:12:00,BIO-PS-5LB,1
2022-09-29 14:51:00,BIO-PS-17LB,1
2022-09-29 08:28:00,BIO-PS-1LB,1
2022-09-29 09:09:00,CHL-PS-25LB,1
2022-09-29 12:53:00,BIO-LS-1GAL,1
2022-09-29 09:13:00,HTH-MA-1GAL,1
2022-09-29 15:13:00,CHL-BA-32OZ,1
2022-09-29 17:54:00,CHL-CT-21LB,1
2022-09-29 12:39:00,CHL-PS-25LB,2
2022-09-29 09:08:00,HTH-CT-11LB,1
2022-09-29 18:20:00,CHL-CT-21LB,1
2022-09-30 16:52:00,BIO-LS-1GAL,2
2022-09-30 09:36:00,CHL-CT-21LB,1
2022-09-30 11:57:00,BIO-BA-32OZ,1
2022-09-30 14:24:00,HTH-CA-32OZ,1
2022-09-30 17:18:00,HTH-CT-11LB,2
2022-09-30 11:27:00,BIO-PS-5LB,1
2022-09-30 12:13:00,BIO-PS-1LB,1
2022-09-30 14:22:00,BIO-CT-25LB,1
2022-09-30 18:44:00,CHL-PS-25LB,4
2022-09-30 11:05:00,AQU-CT-1LB,1
2022-09-30 18:19:00,CHL-CT-21LB,1
2022-09-30 13:44:00,CHL-BA-32OZ,1
2022-09-30 17:50:00,AQU-CT-1LB,1
2022-09-30 12:23:00,BIO-LS-1GAL,3
2022-09-30 14:35:00,BIO-PS-17LB,1
2022-09-30 09:23:00,BIO-PS-17LB,3
2022-09-30 08:48:00,CHL-BA-32OZ,3
2022-09-30 16:37:00,BIO-BA-32OZ,3
2022-09-30 13:06:00,HTH-CT-11LB,1
2022-09-30 12:24:00,CHL-MA-32OZ,1
2022-09-30 11:50:00,BIO-PS-1LB,1
2022-09-30 18:59:00,HTH-CA-32OZ,1
2022-09-30 09:34:00,CHL-MA-32OZ,2
2022-09-30 15:39:00,BIO-PS-5LB,1
2022-09-30 16:37:00,BIO-PS-17LB,1
2022-09-30 15:56:00,CHL-CT-21LB,1
2022-09-30 14:49:00,BIO-BA-32OZ,1
2022-09-30 11:15:00,CHL-BA-32OZ,1
2022-10-01 18:48:00,HTH-CA-32OZ,1
2022-10-01 08:08:00,HTH-CT-11LB,1
2022-10-01 11:00:00,BIO-PS-5LB,1
2022-10-01 12:09:00,HTH-CT-11LB,1
2022-10-01 11:15:00,CHL-MA-32OZ,3
2022-10-01 11:44:00,BIO-CT-25LB,1
2022-10-01 16:33:00,HTH-CA-32OZ,1
2022-10-01 18:48:00,HTH-CA-32OZ,1
2022-10-01 11:06:00,BIO-PS-1LB,1
2022-10-01 18:36:00,HTH-CT-11LB,2
2022-10-01 14:00:00,BIO-PS-5LB,1
2022-10-01 10:20:00,BIO-PS-5LB,1
2022-10-01 08:39:00,HTH-CT-11LB,3
2022-10-02 18:09:00,BIO-PS-17LB,1
2022-10-02 15:01:00,CHL-CT-21LB,1
2022-10-02 12:00:00,BIO-BA-32OZ,2
2022-10-02 08:49:00,BIO-PS-1LB,2
2022-10-02 12:15:00,BIO-PS-1LB,1
2022-10-02 16:58:00,BIO-PS-1LB,1
2022-10-02 14:59:00,CHL-MA-32OZ,1
2022-10-02 14:27:00,HTH-CA-32OZ,1
2022-10-02 16:19:00,AQU-CHI-11LB,3
2022-10-02 15:02:00,HTH-CA-32OZ,1
2022-10-02 15:41:00,CHL-PS-25LB,1
2022-10-02 10:24:00,HTH-CT-11LB,1
2022-10-02 08:47:00,CHL-BA-32OZ,1
2022-10-03 10:29:00,CHL-CT-21LB,1
2022-10-03 13:30:00,BIO-LS-1GAL,2
2022-10-03 16:38:00,HTH-CT-11LB,1
2022-10-03 14:27:00,BIO-PS-17LB,1
2022-10-03 11:26:00,BIO-PS-17LB,1
2022-10-03 16:01:00,HTH-MA-1GAL,3
2022-10-03 13:13:00,BIO-LS-1GAL,3
2022-10-03 15:12:00,HTH-MA-1GAL,1
2022-10-03 16:03:00,BIO-BA-32OZ,4
2022-10-03 16:49:00,CHL-MA-32OZ,1
2022-10-03 16:09:00,BIO-CT-25LB,1
2022-10-03 11:12:00,BIO-F-2LB,1
2022-10-03 08:36:00,BIO-BA-32OZ,1
2022-10-04 15:01:00,HTH-MA-1GAL,3
2022-10-04 09:38:00,BIO-BA-32OZ,1
2022-10-04 17:34:00,BIO-S-1LB,2
2022-10-04 10:18:00,HTH-MA-1GAL,1
2022-10-04 15:31:00,CHL-CT-21LB,3
2022-10-04 08:40:00,BIO-CT-25LB,2
2022-10-04 18:29:00,INT-AI-11LB,2
2022-10-04 13:06:00,BIO-LS-1GAL,1
2022-10-04 16:44:00,CHL-PS-25LB,1
2022-10-04 14:08:00,BIO-PS-1LB,1
2022-10-05 09:00:00,BIO-LS-1GAL,3
2022-10-05 17:32:00,BIO-PS-1LB,1
2022-10-05 18:40:00,CHL-CT-21LB,1
2022-10-05 18:53:00,CHL-PS-25LB,1
2022-10-05 14:53:00,BIO-CT-25LB,1
2022-10-05 11:25:00,HTH-MA-1GAL,1
2022-10-05 15:33:00,HTH-MA-1GAL,2
2022-10-05 18:11:00,CHL-MA-32OZ,1
2022-10-05 16:41:00,CHL-BA-32OZ,2
2022-10-05 18:04:00,CHL-CT-21LB,1
2022-10-05 14:34:00,BIO-PS-17LB,1
2022-10-05 17:24:00,BIO-PS-17LB,4
2022-10-05 08:00:00,CHL-BA-32OZ,1
2022-10-05 14:49:00,HTH-CT-11LB,1
2022-10-06 14:54:00,BIO-PS-17LB,1
2022-10-06 16:43:00,BIO-CT-25LB,1
2022-10-06 16:04:00,AQU-CT-1LB,2
2022-10-06 10:31:00,BIO-LS-1GAL,1
2022-10-06 17:03:00,BIO-BA-32OZ,1
2022-10-06 12:46:00,BIO-PS-1LB,2
2022-10-06 10:23:00,CHL-CT-21LB,2
2022-10-06 10:34:00,CHL-PS-25LB,2
2022-10-06 18:17:00,BIO-PS-5LB,3
2022-10-06 14:20:00,CHL-MA-32OZ,1
2022-10-06 16:59:00,BIO-CT-25LB,1
2022-10-06 08:27:00,BIO-PS-17LB,1
